customer_key,customer_id,first_name,last_name,email,signup_date,birth_year,acquisition_channel_key,home_geography_key
315,CUST-000315,Betty,Miller,betty.miller315@example.com,2023-04-05,1960,2,1
316,CUST-000316,Thomas,Harris,thomas.harris316@example.com,2023-05-01,1987,1,32
317,CUST-000317,Joshua,Smith,joshua.smith317@example.com,2023-05-14,1980,3,24
318,CUST-000318,Sandra,Martin,sandra.martin318@example.com,2023-03-23,1988,2,5
319,CUST-000319,Linda,Jackson,linda.jackson319@example.com,2023-07-08,1981,1,25
320,CUST-000320,Sandra,Hill,sandra.hill320@example.com,2023-07-11,1987,2,43
321,CUST-000321,Susan,Thomas,susan.thomas321@example.com,2023-12-15,1976,6,30
322,CUST-000322,Kimberly,White,kimberly.white322@example.com,2023-02-09,1966,1,20
323,CUST-000323,Richard,Torres,richard.torres323@example.com,2023-10-02,1995,1,36
324,CUST-000324,Susan,Nguyen,susan.nguyen324@example.com,2023-09-08,1997,2,19
325,CUST-000325,David,Allen,david.allen325@example.com,2023-08-01,1986,1,39
326,CUST-000326,Mary,Sanchez,mary.sanchez326@example.com,2023-05-11,1973,3,35
327,CUST-000327,Margaret,Thompson,margaret.thompson327@example.com,2023-12-25,1999,6,2
328,CUST-000328,Donald,Williams,donald.williams328@example.com,2023-05-27,1988,4,22
329,CUST-000329,Anthony,White,anthony.white329@example.com,2023-07-15,1987,6,24
330,CUST-000330,Andrew,Rodriguez,andrew.rodriguez330@example.com,2023-12-01,1970,1,7
331,CUST-000331,Kimberly,Rodriguez,kimberly.rodriguez331@example.com,2023-04-25,1972,4,8
332,CUST-000332,Andrew,Ramirez,andrew.ramirez332@example.com,2023-09-30,1989,1,37
333,CUST-000333,Sarah,Gonzalez,sarah.gonzalez333@example.com,2023-02-27,2001,3,35
334,CUST-000334,Jessica,Wilson,jessica.wilson334@example.com,2023-02-04,1997,1,46
335,CUST-000335,Patricia,Thomas,patricia.thomas335@example.com,2023-01-23,1988,1,23
336,CUST-000336,David,Allen,david.allen336@example.com,2023-05-29,1992,6,44
337,CUST-000337,Kevin,Lee,kevin.lee337@example.com,2023-05-02,1991,1,15
338,CUST-000338,Anthony,Martin,anthony.martin338@example.com,2023-05-21,1999,6,3
339,CUST-000339,Margaret,Scott,margaret.scott339@example.com,2023-09-11,2000,1,18
340,CUST-000340,Kimberly,Lee,kimberly.lee340@example.com,2023-12-23,1987,1,31
341,CUST-000341,Donald,Thomas,donald.thomas341@example.com,2023-04-26,1991,3,12
342,CUST-000342,Emily,Clark,emily.clark342@example.com,2023-08-02,1983,1,26
343,CUST-000343,Nancy,Garcia,nancy.garcia343@example.com,2023-08-19,1971,1,15
344,CUST-000344,Patricia,Moore,patricia.moore344@example.com,2023-07-13,1979,2,4
345,CUST-000345,Donna,Scott,donna.scott345@example.com,2023-04-22,1986,6,23
346,CUST-000346,Susan,Gonzalez,susan.gonzalez346@example.com,2023-03-02,1976,4,10
347,CUST-000347,Susan,Sanchez,susan.sanchez347@example.com,2023-05-03,1983,4,43
348,CUST-000348,Daniel,Martin,daniel.martin348@example.com,2023-05-14,1989,6,46
349,CUST-000349,Donald,Lee,donald.lee349@example.com,2023-04-15,1989,2,38
350,CUST-000350,Elizabeth,Johnson,elizabeth.johnson350@example.com,2023-05-14,1983,2,16
351,CUST-000351,Elizabeth,Gonzalez,elizabeth.gonzalez351@example.com,2023-06-18,1993,2,31
352,CUST-000352,Nancy,Taylor,nancy.taylor352@example.com,2023-09-08,1962,2,37
353,CUST-000353,Daniel,Hernandez,daniel.hernandez353@example.com,2023-03-13,1977,2,9
354,CUST-000354,Patricia,King,patricia.king354@example.com,2023-01-18,1971,1,12
355,CUST-000355,James,Clark,james.clark355@example.com,2023-03-12,1971,1,12
356,CUST-000356,Susan,Allen,susan.allen356@example.com,2023-08-22,1989,2,21
357,CUST-000357,Donald,Young,donald.young357@example.com,2023-01-09,2003,2,31
358,CUST-000358,Sarah,Wright,sarah.wright358@example.com,2023-05-27,2002,5,14
359,CUST-000359,Michael,Miller,michael.miller359@example.com,2023-09-26,1995,1,40
360,CUST-000360,Sarah,Sanchez,sarah.sanchez360@example.com,2023-02-10,1989,2,46
361,CUST-000361,Joseph,Martin,joseph.martin361@example.com,2023-12-17,1972,1,11
362,CUST-000362,Robert,Garcia,robert.garcia362@example.com,2023-07-27,1989,2,23
363,CUST-000363,William,Garcia,william.garcia363@example.com,2023-09-13,1971,2,24
364,CUST-000364,Kimberly,Williams,kimberly.williams364@example.com,2023-04-28,1993,6,8
365,CUST-000365,Sarah,Williams,sarah.williams365@example.com,2023-02-08,1978,1,45
366,CUST-000366,Robert,Lopez,robert.lopez366@example.com,2023-06-11,2002,1,34
367,CUST-000367,Betty,Jones,betty.jones367@example.com,2023-06-03,1995,1,7
368,CUST-000368,Andrew,Perez,andrew.perez368@example.com,2023-07-16,1975,1,2
369,CUST-000369,Steven,Thompson,steven.thompson369@example.com,2023-01-28,1997,1,32
370,CUST-000370,Michelle,Hill,michelle.hill370@example.com,2023-07-23,1961,1,19
371,CUST-000371,Ashley,Anderson,ashley.anderson371@example.com,2023-07-02,1983,1,32
372,CUST-000372,Matthew,Garcia,matthew.garcia372@example.com,2023-11-13,1991,1,27
373,CUST-000373,Elizabeth,Harris,elizabeth.harris373@example.com,2023-12-31,1974,1,40
374,CUST-000374,Michael,Garcia,michael.garcia374@example.com,2023-01-03,1964,2,13
375,CUST-000375,David,Garcia,david.garcia375@example.com,2023-04-06,1987,2,36
376,CUST-000376,Mary,Garcia,mary.garcia376@example.com,2023-07-01,1983,2,18
377,CUST-000377,James,Jackson,james.jackson377@example.com,2023-07-31,1988,1,4
378,CUST-000378,Joshua,King,joshua.king378@example.com,2023-03-28,1978,1,27
379,CUST-000379,Ashley,Martinez,ashley.martinez379@example.com,2023-02-02,1994,1,24
380,CUST-000380,Lisa,Taylor,lisa.taylor380@example.com,2023-05-07,1977,2,42
381,CUST-000381,Michael,Rodriguez,michael.rodriguez381@example.com,2023-06-05,2003,1,7
382,CUST-000382,Nancy,Lewis,nancy.lewis382@example.com,2023-06-21,1987,5,21
383,CUST-000383,David,Martin,david.martin383@example.com,2023-06-14,1982,3,37
384,CUST-000384,Betty,Lee,betty.lee384@example.com,2023-05-30,1976,2,4
385,CUST-000385,Christopher,Harris,christopher.harris385@example.com,2023-05-24,1973,1,32
386,CUST-000386,Richard,Nguyen,richard.nguyen386@example.com,2023-10-07,1994,4,34
387,CUST-000387,Sandra,Wilson,sandra.wilson387@example.com,2023-08-13,1973,5,29
388,CUST-000388,Ashley,Rodriguez,ashley.rodriguez388@example.com,2023-11-21,1991,1,29
389,CUST-000389,Matthew,Jones,matthew.jones389@example.com,2023-08-18,1958,2,43
390,CUST-000390,Anthony,Wright,anthony.wright390@example.com,2023-01-19,1974,1,9
391,CUST-000391,Kevin,Garcia,kevin.garcia391@example.com,2023-02-25,1975,3,33
392,CUST-000392,Michelle,Williams,michelle.williams392@example.com,2023-10-16,1959,3,40
393,CUST-000393,Margaret,Miller,margaret.miller393@example.com,2023-01-06,1997,1,20
394,CUST-000394,Donna,Torres,donna.torres394@example.com,2023-04-24,1987,1,21
395,CUST-000395,Steven,Martinez,steven.martinez395@example.com,2023-06-26,1956,2,24
396,CUST-000396,Linda,Martinez,linda.martinez396@example.com,2023-06-28,1990,2,30
397,CUST-000397,Daniel,Walker,daniel.walker397@example.com,2023-02-19,1987,3,27
398,CUST-000398,Robert,Davis,robert.davis398@example.com,2023-01-12,1971,2,14
399,CUST-000399,Jessica,King,jessica.king399@example.com,2023-03-31,1983,1,42
400,CUST-000400,Joseph,Sanchez,joseph.sanchez400@example.com,2023-11-19,1994,2,35
401,CUST-000401,Michelle,Gonzalez,michelle.gonzalez401@example.com,2023-08-19,1982,1,15
402,CUST-000402,Sarah,Jones,sarah.jones402@example.com,2023-10-23,1997,6,28
403,CUST-000403,Richard,Robinson,richard.robinson403@example.com,2023-02-28,1992,6,45
404,CUST-000404,Christopher,Hill,christopher.hill404@example.com,2023-07-18,1981,2,30
405,CUST-000405,Michelle,Lopez,michelle.lopez405@example.com,2023-12-11,1978,1,36
406,CUST-000406,David,Lee,david.lee406@example.com,2023-03-02,1992,1,25
407,CUST-000407,Steven,Harris,steven.harris407@example.com,2023-08-03,1982,2,42
408,CUST-000408,Andrew,Lopez,andrew.lopez408@example.com,2023-10-12,1994,1,30
409,CUST-000409,Michelle,Brown,michelle.brown409@example.com,2023-07-03,1963,2,29
410,CUST-000410,Emily,Allen,emily.allen410@example.com,2023-12-01,1985,3,42
411,CUST-000411,Ashley,Hernandez,ashley.hernandez411@example.com,2023-02-12,1983,4,23
412,CUST-000412,Sarah,Anderson,sarah.anderson412@example.com,2023-10-03,1991,4,42
413,CUST-000413,Emily,Allen,emily.allen413@example.com,2023-02-27,1983,1,40
414,CUST-000414,Andrew,Williams,andrew.williams414@example.com,2023-08-14,1983,6,33
415,CUST-000415,Jessica,Martin,jessica.martin415@example.com,2023-01-17,1986,1,19
416,CUST-000416,Linda,Thomas,linda.thomas416@example.com,2023-04-18,1973,2,34
417,CUST-000417,Michelle,Ramirez,michelle.ramirez417@example.com,2023-03-26,1981,4,12
418,CUST-000418,Joshua,Thompson,joshua.thompson418@example.com,2023-09-30,1991,2,34
419,CUST-000419,Charles,Jackson,charles.jackson419@example.com,2023-10-21,1992,6,11
420,CUST-000420,Michael,Rodriguez,michael.rodriguez420@example.com,2023-07-30,1966,6,3
421,CUST-000421,David,Thomas,david.thomas421@example.com,2023-03-16,1977,5,22
422,CUST-000422,Betty,Young,betty.young422@example.com,2023-03-14,1982,1,42
423,CUST-000423,John,Garcia,john.garcia423@example.com,2023-07-26,1984,1,6
424,CUST-000424,Sandra,Young,sandra.young424@example.com,2023-06-17,1982,6,2
425,CUST-000425,Sandra,Thompson,sandra.thompson425@example.com,2023-02-02,1974,1,4
426,CUST-000426,Ashley,Moore,ashley.moore426@example.com,2023-06-15,1972,1,44
427,CUST-000427,Ashley,Perez,ashley.perez427@example.com,2023-12-16,1975,1,19
428,CUST-000428,Mary,Davis,mary.davis428@example.com,2023-03-22,1987,1,4
429,CUST-000429,David,Martin,david.martin429@example.com,2023-03-23,1969,6,28
430,CUST-000430,Thomas,Garcia,thomas.garcia430@example.com,2023-07-10,1979,2,33
431,CUST-000431,Karen,Anderson,karen.anderson431@example.com,2023-08-08,1980,3,30
432,CUST-000432,John,Rodriguez,john.rodriguez432@example.com,2023-10-31,1993,3,34
433,CUST-000433,Nancy,Davis,nancy.davis433@example.com,2023-08-05,1978,2,24
434,CUST-000434,Michael,Miller,michael.miller434@example.com,2023-06-10,1989,1,37
435,CUST-000435,Elizabeth,Jones,elizabeth.jones435@example.com,2023-09-29,1983,2,28
436,CUST-000436,Susan,Martinez,susan.martinez436@example.com,2023-07-30,1981,2,24
437,CUST-000437,David,Davis,david.davis437@example.com,2023-10-29,1977,1,37
438,CUST-000438,Jessica,Moore,jessica.moore438@example.com,2023-11-27,1998,2,44
439,CUST-000439,Charles,Johnson,charles.johnson439@example.com,2023-12-04,1969,1,38
440,CUST-000440,Betty,Jackson,betty.jackson440@example.com,2023-11-27,1999,6,8
441,CUST-000441,Matthew,Davis,matthew.davis441@example.com,2023-05-04,1985,2,35
442,CUST-000442,Lisa,Lee,lisa.lee442@example.com,2023-03-09,1988,5,43
443,CUST-000443,Barbara,Walker,barbara.walker443@example.com,2023-02-07,2002,1,23
444,CUST-000444,Patricia,Sanchez,patricia.sanchez444@example.com,2023-09-17,1991,3,18
445,CUST-000445,Betty,Garcia,betty.garcia445@example.com,2023-11-24,1984,2,27
446,CUST-000446,Jennifer,Allen,jennifer.allen446@example.com,2023-04-15,1961,1,32
447,CUST-000447,John,Martin,john.martin447@example.com,2023-12-24,1987,6,26
448,CUST-000448,Jennifer,Ramirez,jennifer.ramirez448@example.com,2023-03-01,1986,2,34
449,CUST-000449,Barbara,Davis,barbara.davis449@example.com,2023-01-07,1978,3,28
450,CUST-000450,Kimberly,King,kimberly.king450@example.com,2023-05-13,1994,1,16
451,CUST-000451,Linda,Johnson,linda.johnson451@example.com,2023-06-21,1973,1,34
452,CUST-000452,Joshua,Jones,joshua.jones452@example.com,2023-09-12,1986,1,44
453,CUST-000453,William,White,william.white453@example.com,2023-03-22,1992,1,46
454,CUST-000454,Linda,Anderson,linda.anderson454@example.com,2023-09-18,2004,6,23
455,CUST-000455,Donald,White,donald.white455@example.com,2023-07-16,1966,1,1
456,CUST-000456,Emily,Clark,emily.clark456@example.com,2023-04-25,1990,2,16
457,CUST-000457,John,Torres,john.torres457@example.com,2023-07-10,1996,3,26
458,CUST-000458,Kimberly,Williams,kimberly.williams458@example.com,2023-07-25,1998,2,27
459,CUST-000459,Christopher,Garcia,christopher.garcia459@example.com,2023-10-11,1986,1,27
460,CUST-000460,Michelle,Thomas,michelle.thomas460@example.com,2023-08-26,1989,6,4
461,CUST-000461,Andrew,Thomas,andrew.thomas461@example.com,2023-03-19,2003,2,28
462,CUST-000462,James,Perez,james.perez462@example.com,2023-01-01,1975,1,16
463,CUST-000463,Michael,Wilson,michael.wilson463@example.com,2023-09-29,1959,2,3
464,CUST-000464,Sarah,Garcia,sarah.garcia464@example.com,2023-01-23,1966,6,46
465,CUST-000465,Lisa,Robinson,lisa.robinson465@example.com,2023-02-13,1982,2,18
466,CUST-000466,John,Nguyen,john.nguyen466@example.com,2023-10-18,1999,3,27
467,CUST-000467,Thomas,Lee,thomas.lee467@example.com,2023-07-21,1978,3,27
468,CUST-000468,Joseph,Jones,joseph.jones468@example.com,2023-04-14,1996,4,24
469,CUST-000469,William,Lewis,william.lewis469@example.com,2023-08-27,1990,1,26
470,CUST-000470,Mark,Martin,mark.martin470@example.com,2023-08-26,1992,1,33
471,CUST-000471,Karen,Hill,karen.hill471@example.com,2023-01-21,1993,6,34
472,CUST-000472,Jessica,Thompson,jessica.thompson472@example.com,2023-07-22,1985,3,25
473,CUST-000473,Mary,Sanchez,mary.sanchez473@example.com,2023-08-20,1983,2,24
474,CUST-000474,David,Davis,david.davis474@example.com,2023-01-07,1999,4,26
475,CUST-000475,Betty,White,betty.white475@example.com,2023-12-18,1981,2,39
476,CUST-000476,John,Johnson,john.johnson476@example.com,2023-02-03,1994,2,13
477,CUST-000477,Nancy,Davis,nancy.davis477@example.com,2023-01-22,1964,1,7
478,CUST-000478,Betty,Young,betty.young478@example.com,2023-01-16,1988,2,25
479,CUST-000479,Sarah,Moore,sarah.moore479@example.com,2023-08-17,1969,1,38
480,CUST-000480,Charles,Young,charles.young480@example.com,2023-07-30,1969,2,29
481,CUST-000481,David,Clark,david.clark481@example.com,2023-04-13,1980,4,31
482,CUST-000482,Mary,Harris,mary.harris482@example.com,2023-07-03,1986,4,32
483,CUST-000483,Steven,Lee,steven.lee483@example.com,2023-07-18,1991,1,35
484,CUST-000484,Sarah,Brown,sarah.brown484@example.com,2023-08-30,1984,4,3
485,CUST-000485,Michael,Thomas,michael.thomas485@example.com,2023-12-03,1992,2,12
486,CUST-000486,Joseph,Torres,joseph.torres486@example.com,2023-07-18,1989,5,3
487,CUST-000487,Jessica,Nguyen,jessica.nguyen487@example.com,2023-06-12,1973,3,1
488,CUST-000488,Daniel,Torres,daniel.torres488@example.com,2023-10-16,1995,6,8
489,CUST-000489,Andrew,Martin,andrew.martin489@example.com,2023-03-31,1985,1,26
490,CUST-000490,Mary,King,mary.king490@example.com,2023-09-02,2005,6,25
491,CUST-000491,Nancy,Lopez,nancy.lopez491@example.com,2023-06-15,1999,1,14
492,CUST-000492,Linda,King,linda.king492@example.com,2023-07-06,1962,1,7
493,CUST-000493,Donna,Miller,donna.miller493@example.com,2023-06-22,1991,1,29
494,CUST-000494,Ashley,Lee,ashley.lee494@example.com,2023-03-31,1978,2,10
495,CUST-000495,Daniel,Anderson,daniel.anderson495@example.com,2023-12-07,1982,1,34
496,CUST-000496,Charles,Rodriguez,charles.rodriguez496@example.com,2023-04-01,1977,6,7
497,CUST-000497,Joshua,Williams,joshua.williams497@example.com,2023-04-04,1982,6,4
498,CUST-000498,Joshua,Miller,joshua.miller498@example.com,2023-09-12,1995,3,28
499,CUST-000499,William,Garcia,william.garcia499@example.com,2023-12-29,1979,3,23
500,CUST-000500,Thomas,Wilson,thomas.wilson500@example.com,2023-05-08,1978,1,12
501,CUST-000501,Patricia,Harris,patricia.harris501@example.com,2023-08-13,1976,6,8
502,CUST-000502,Matthew,Thompson,matthew.thompson502@example.com,2023-10-07,1989,5,21
503,CUST-000503,Joseph,Hernandez,joseph.hernandez503@example.com,2023-08-20,1998,5,28
504,CUST-000504,Thomas,Miller,thomas.miller504@example.com,2023-02-07,1990,6,24
505,CUST-000505,Emily,Garcia,emily.garcia505@example.com,2023-06-23,1982,2,35
506,CUST-000506,Margaret,Hernandez,margaret.hernandez506@example.com,2023-11-07,1968,1,26
507,CUST-000507,Richard,Clark,richard.clark507@example.com,2023-12-23,1983,6,45
508,CUST-000508,Charles,Martin,charles.martin508@example.com,2023-05-02,1997,1,42
509,CUST-000509,Elizabeth,Brown,elizabeth.brown509@example.com,2023-07-04,2004,1,22
510,CUST-000510,Kevin,Walker,kevin.walker510@example.com,2023-04-13,1997,1,13
511,CUST-000511,Donald,Davis,donald.davis511@example.com,2023-06-07,1974,2,5
512,CUST-000512,Jennifer,Wright,jennifer.wright512@example.com,2023-07-18,1994,6,30
513,CUST-000513,Robert,Taylor,robert.taylor513@example.com,2023-08-14,1986,1,23
514,CUST-000514,Elizabeth,Miller,elizabeth.miller514@example.com,2023-02-13,1979,5,44
515,CUST-000515,Joseph,Scott,joseph.scott515@example.com,2023-02-01,1971,5,43
516,CUST-000516,Donald,Torres,donald.torres516@example.com,2023-05-01,1986,1,1
517,CUST-000517,Steven,Torres,steven.torres517@example.com,2023-09-22,1973,3,13
518,CUST-000518,Mark,Lopez,mark.lopez518@example.com,2023-03-27,1961,5,29
519,CUST-000519,Jennifer,Ramirez,jennifer.ramirez519@example.com,2023-04-14,1956,2,5
520,CUST-000520,Christopher,Jones,christopher.jones520@example.com,2023-02-14,1988,1,27
521,CUST-000521,Kimberly,Robinson,kimberly.robinson521@example.com,2023-01-07,1974,2,41
522,CUST-000522,Linda,Clark,linda.clark522@example.com,2023-03-18,1995,2,13
523,CUST-000523,Michael,Torres,michael.torres523@example.com,2023-02-21,1974,6,7
524,CUST-000524,Thomas,Harris,thomas.harris524@example.com,2023-12-02,1985,2,27
525,CUST-000525,Betty,Martinez,betty.martinez525@example.com,2023-11-13,1981,3,28
526,CUST-000526,Jessica,Brown,jessica.brown526@example.com,2023-09-01,1966,6,27
527,CUST-000527,Karen,Moore,karen.moore527@example.com,2023-09-09,1970,3,4
528,CUST-000528,David,Martin,david.martin528@example.com,2023-08-15,1975,1,21
529,CUST-000529,Jennifer,Gonzalez,jennifer.gonzalez529@example.com,2023-08-15,1993,5,20
530,CUST-000530,Lisa,Brown,lisa.brown530@example.com,2023-09-21,1974,1,18
531,CUST-000531,David,King,david.king531@example.com,2023-10-19,2001,1,1
532,CUST-000532,Jessica,Williams,jessica.williams532@example.com,2023-08-22,1999,1,28
533,CUST-000533,Sandra,Allen,sandra.allen533@example.com,2023-07-23,1980,1,28
534,CUST-000534,Ashley,Hill,ashley.hill534@example.com,2023-08-17,1994,6,40
535,CUST-000535,Daniel,Hernandez,daniel.hernandez535@example.com,2023-05-13,1976,3,29
536,CUST-000536,Patricia,Hernandez,patricia.hernandez536@example.com,2023-10-20,1974,1,26
537,CUST-000537,Susan,Moore,susan.moore537@example.com,2023-11-30,1988,1,22
538,CUST-000538,James,Walker,james.walker538@example.com,2023-03-09,1980,2,27
539,CUST-000539,Kevin,Martin,kevin.martin539@example.com,2023-12-31,1962,2,41
540,CUST-000540,Daniel,Robinson,daniel.robinson540@example.com,2023-05-10,1993,1,44
541,CUST-000541,Betty,Nguyen,betty.nguyen541@example.com,2023-02-22,2003,6,6
542,CUST-000542,Emily,Hill,emily.hill542@example.com,2023-11-08,1991,3,40
543,CUST-000543,Sarah,Lee,sarah.lee543@example.com,2023-05-22,1992,3,5
544,CUST-000544,Richard,Martinez,richard.martinez544@example.com,2023-09-22,1975,6,21
545,CUST-000545,Betty,Lee,betty.lee545@example.com,2023-12-15,1995,1,39
546,CUST-000546,Thomas,Clark,thomas.clark546@example.com,2023-07-27,1988,1,21
547,CUST-000547,Richard,Perez,richard.perez547@example.com,2023-04-24,1978,2,45
548,CUST-000548,Daniel,Allen,daniel.allen548@example.com,2023-06-03,1971,5,3
549,CUST-000549,Charles,Miller,charles.miller549@example.com,2023-08-30,1996,1,14
550,CUST-000550,Nancy,Garcia,nancy.garcia550@example.com,2023-04-24,1989,3,28
551,CUST-000551,Lisa,Taylor,lisa.taylor551@example.com,2023-10-27,1991,6,45
552,CUST-000552,Donna,Nguyen,donna.nguyen552@example.com,2023-11-14,1998,6,45
553,CUST-000553,Matthew,King,matthew.king553@example.com,2023-06-02,1988,6,26
554,CUST-000554,Nancy,Clark,nancy.clark554@example.com,2023-10-19,1968,6,34
555,CUST-000555,Barbara,Garcia,barbara.garcia555@example.com,2023-09-07,1990,6,23
556,CUST-000556,James,Lewis,james.lewis556@example.com,2023-05-21,1993,4,37
557,CUST-000557,Ashley,Garcia,ashley.garcia557@example.com,2023-03-08,1981,2,42
558,CUST-000558,Matthew,Smith,matthew.smith558@example.com,2023-01-20,1984,3,6
559,CUST-000559,Kimberly,Gonzalez,kimberly.gonzalez559@example.com,2023-01-10,1979,2,34
560,CUST-000560,Daniel,Martin,daniel.martin560@example.com,2023-03-08,1997,2,24
561,CUST-000561,Robert,Martin,robert.martin561@example.com,2023-05-29,1986,2,41
562,CUST-000562,David,Perez,david.perez562@example.com,2023-09-08,1989,1,7
563,CUST-000563,Mary,Anderson,mary.anderson563@example.com,2023-04-25,1977,1,21
